Period;City;Quality of Life Index;Purchasing Power Index;Safety Index;Health Care Index;Cost of Living Index;Property Price to Income Ratio;Traffic Commute Time Index;Pollution Index;Climate Index
2017;Mangalore, India;169,52;106,45;82,49;78,77;21,92;5,15;30,86;18,45;-17,12
2017;Kolkata, India;52,2;57,86;48,89;55,52;26,53;11,08;71,62;81,05;-22,75
2017;Ho Chi Minh City, Vietnam;32,2;32,45;41,89;52,44;43,27;21,65;30,62;94,64;-27,99
2017;Chennai, India;81,27;79,47;55,35;74,25;26,87;12,57;44,9;78,79;-29,93
2017;Bangkok, Thailand;57,3;49,07;51,44;82,16;49,65;19,45;50,69;72,28;-35,99
2017;Manila, Philippines;31,41;47,8;39,08;68,31;40,43;12,19;57,59;92,51;-47,67
2017;Davao, Philippines;63,79;35,6;71,6;71,9;31,84;25,92;31,12;60,05;-54,27
2017;Singapore, Singapore;86,5;92,7;83,42;69,87;82,41;21,63;43,39;37,04;-71,47
2017;Kuala Lumpur, Malaysia;35,05;81,35;30,41;62,07;42,85;8,94;44,62;75,57;-94,64
2016-mid;San Diego, CA, United States;190,51;120,74;64,09;74,85;77,96;6,38;41,42;38,39;97,01
2016-mid;San Francisco, CA, United States;165,85;105,44;49,25;68,44;94,31;12,23;39,93;38,61;96,95
2016-mid;Cape Town, South Africa;174,36;109;27,76;72,5;37,43;4,62;41,17;41,6;96,6
2016-mid;Lisbon, Portugal;172,13;66,89;67;68,35;50,89;13,26;34,92;33,96;96,14
2016-mid;Los Angeles, CA, United States;155,35;114,85;47,26;64,84;77,89;7,89;42,18;65,24;95,79
2016-mid;Curitiba, Brazil;137,88;50,86;35,47;55,03;45,59;12,78;35,94;43,29;93,03
2016-mid;London, United Kingdom;128,55;87,79;52,76;71,67;85,24;30,88;45,8;55,65;92,63
2016-mid;Johannesburg, South Africa;142,86;115,96;16,89;61,93;40,33;2,97;46,46;73,16;92,6
2016-mid;Turin, Italy;141,22;93,95;45,94;66,79;69,6;11,21;30,79;77,26;91,97
2016-mid;Buenos Aires, Argentina;127,51;59,48;37,97;74,39;58,82;14,37;46;62,61;91,7
2016-mid;Vancouver, Canada;184,22;103,23;63,54;70,48;71,7;11,82;41,39;24,03;91,68
2016-mid;Athens, Greece;132,12;58,15;50,24;50,39;58,32;10,08;35,66;63,89;91,5
2016-mid;Nairobi, Kenya;57,99;28,57;36,76;63,83;42,95;51,46;64,73;76,02;91,49
2016-mid;Caracas, Venezuela;0;2,46;14,1;33,53;54,58;277,2;50,23;75,72;91,17
2016-mid;Perth, Australia;190,23;132,01;54,49;69,91;86,07;6,57;38,67;30,13;90,86
2016-mid;Sacramento, CA, United States;191,27;129,2;53,01;70;80,2;3,79;22,5;43,3;90,06
2016-mid;Porto, Portugal;170,25;73,04;54,09;76,07;48,99;8,22;32,57;40,57;89,84
2016-mid;Adelaide, Australia;209,59;140,97;63,83;71,22;77,04;6,2;30,05;23,09;89,66
2016-mid;Madrid, Spain;165,83;90,41;68,4;77,91;61,91;11,6;34,41;58,89;89,52
2016-mid;Barcelona, Spain;152,77;95,31;58,12;71,51;63,94;10,57;34,54;70,58;89,34
2016-mid;Rome, Italy;121,51;84,96;46,17;57,28;70,99;21,06;45,37;67,73;89,25
2016-mid;Melbourne, Australia;206,49;145,67;63,3;76,65;76,93;7,47;35,65;26,98;89,15
2016-mid;Istanbul, Turkey;126,84;58,07;51,84;70,03;49,99;11,51;57,9;66,65;89,13
2016-mid;Santiago, Chile;129,12;64,89;49,74;60,93;50,6;10,11;36,84;77,84;88,93
2016-mid;Amman, Jordan;119,75;45,77;53,93;70,76;57,54;8,8;50,19;79,1;88,61
2016-mid;Wellington, New Zealand;215,87;126,52;68,73;69,89;79,62;5,58;25,2;10,21;87,7
2016-mid;Thessaloniki, Greece;160,6;64,25;66,35;71,57;54,72;8,01;22,55;60,72;87,61
2016-mid;Sao Paulo, Brazil;85,58;43,75;25,99;55,58;53,32;19,28;45,6;87,11;87,34
2016-mid;Auckland, New Zealand;176,63;110,04;56,06;73,07;83,03;9,99;39,94;30,91;85,07
2016-mid;Sydney, Australia;179,04;121,86;57,89;70,95;84,17;11,42;43,1;29,14;84,4
2016-mid;Belgrade, Serbia;130,13;43,71;61,04;57,78;36,64;20,38;30,03;60,51;84,16
2016-mid;Canberra, Australia;239,72;165,96;74,99;84,15;76,99;5,22;22,06;12,35;84,12
2016-mid;Tbilisi, Georgia;125,82;32,43;80,73;54,55;32,77;13,26;39,33;75,95;81,57
2016-mid;Tokyo, Japan;157,72;99,14;79,27;78,09;102,05;23,65;44,98;40,35;81,29
2016-mid;Novi Sad, Serbia;149,82;48,54;54,56;48,64;34,39;14,3;19;39,4;81,21
2016-mid;Tel Aviv-Yafo, Israel;151,25;90,04;65,69;76,01;79,19;19,08;40,19;50,24;80,98
2016-mid;New York, NY, United States;132,9;100;52,77;60,97;100;16,42;47,51;56,94;80,53
2016-mid;Brisbane, Australia;196,3;130,54;64,2;80,38;78,52;7,11;42,63;23,9;79,79
2016-mid;Atlanta, GA, United States;169,4;144,59;35,45;67,96;72,26;2,98;41;52,86;79,66
2016-mid;Milan, Italy;135,45;89,47;53,36;70,8;75,02;16,66;38,76;66,09;79,51
2016-mid;Brasilia, Brazil;133,9;60,67;33,63;40,43;50,85;14,35;30,75;34,66;79,28
2016-mid;Paris, France;133,88;97,37;47,96;74,08;83,89;17,65;38,85;66,09;78,46
2016-mid;Pretoria, South Africa;150,93;143,04;21,21;65,63;38,07;1,93;52,71;69,53;78,22
2016-mid;Brussels, Belgium;151,31;108;44,96;77,77;76,59;7,41;33,67;66,88;77,32
2016-mid;Durban, South Africa;147,65;111,64;20,99;49,5;35,55;3,09;36,42;56,11;77,02
2016-mid;Amsterdam, Netherlands;181,83;108,66;65,57;66,49;77,88;9,21;27,16;31,73;77
2016-mid;Mexico City, Mexico;104,47;60,91;35,57;64,83;37,63;10,63;49,63;88,72;77
2016-mid;Lima, Peru;100,16;54,58;30,63;62,18;41,61;13,11;39,5;88,57;76,72
2016-mid;Philadelphia, PA, United States;157,92;108,62;39,16;74,5;81,86;4,23;34,6;52,64;76,18
2016-mid;Porto Alegre, Brazil;106,39;53,66;23,33;55,79;50,09;13,16;45,92;61,2;75,77
2016-mid;Cairo, Egypt;83,19;36,73;41,16;46,66;34,07;10,4;52,91;97,3;75,59
2016-mid;Skopje, Macedonia;113,42;42,35;56,7;63,45;35,31;15,97;37,07;80,18;75,54
2016-mid;Vienna, Austria;197,94;107,32;76,81;81,27;68,38;14,41;26,15;18,64;75,37
2016-mid;Victoria, Canada;200,16;110,94;68,45;70,92;70,74;6,64;30,15;12,94;75,35
2016-mid;Bangalore, India;137,03;103,06;51,1;66,34;25,69;8,32;49,12;83,82;75,24
2016-mid;Timisoara, Romania;162,32;56,68;70,66;60,49;35,4;11,47;19,53;43,49;74,85
2016-mid;Seattle, WA, United States;190,07;139,5;59,61;72,55;83,83;5,47;35,96;32,37;74,5
2016-mid;Manchester, United Kingdom;162,91;109,37;49,6;75,15;70,34;6,75;39,8;48,02;74,07
2016-mid;Bogota, Colombia;96,46;40,27;37,17;67,05;35,66;20,3;49,93;73,98;73,33
2016-mid;Dallas, TX, United States;189,12;162,9;59,27;69,78;68,91;2,3;41,25;49,87;72,73
2016-mid;Toronto, Canada;172;126,31;64,18;70,16;70,04;8,63;44,57;44,91;72,37
2016-mid;Boston, MA, United States;190,72;133,3;65,66;73,76;83,69;6,92;37,56;27,8;72,07
2016-mid;Beirut, Lebanon;102,03;58,38;51,96;67,4;62,65;14,15;36,88;97,71;71,99
2016-mid;Zagreb, Croatia;159,39;66,34;69,61;64,65;50,17;12,22;33,55;36,85;71,58
2016-mid;Tehran, Iran;85,63;44,47;42,93;49,71;41,88;14,55;55,34;87,99;71,48
2016-mid;Dublin, Ireland;157,78;108,4;48,65;51,83;81,05;9,1;40,15;31,41;71,38
2016-mid;Sofia, Bulgaria;136,26;60,52;52,76;53,49;38,21;9,06;30,19;59,13;70,99
2016-mid;Bratislava, Slovakia;160,56;73,15;67,66;62,3;49,02;11,94;27,86;40,85;70,89
2016-mid;Geneva, Switzerland;188,12;144,2;66,87;69,39;133,4;9,47;22;28,2;70,4
2016-mid;Baku, Azerbaijan;94,38;35,54;68,46;35,88;31,22;18,95;41,2;86,61;70,22
2016-mid;Edinburgh, United Kingdom;203,32;108,24;69,89;80,11;72,61;7,32;19,23;15,69;69,9
2016-mid;Sarajevo, Bosnia And Herzegovina;130,98;54,26;49,75;63,11;36,24;12,81;23,75;65,24;69,18
2016-mid;Portland, OR, United States;186,11;119,7;55,9;67,21;80,59;5,06;28,77;23,42;69,14
2016-mid;Prague, Czech Republic;165,25;83,82;69,81;70,9;43,32;13,33;36,49;38,11;68,19
2016-mid;Copenhagen, Denmark;187,79;112,29;77,2;71,91;89,58;8,13;30,48;25,23;67,24
2016-mid;Budapest, Hungary;134,02;55,29;59,66;51,19;43,24;10,8;33,7;53,03;66,49
2016-mid;Austin, TX, United States;186;131,98;64,09;74,83;68,98;5,49;34,35;37,97;66
2016-mid;Monterrey, Mexico;168,96;133,54;48,7;57,94;35,66;3,18;26,52;62;65,86
2016-mid;Brno, Czech Republic;171,02;83;70,41;77,48;41,57;10,03;25,59;44,88;65,35
2016-mid;Pune, India;138,6;111,03;55,09;63,91;25,87;8,84;47,74;80,38;65,11
2016-mid;Hamilton, Canada;185,52;149,05;54,98;79,84;58,65;5,68;41,77;41,58;64,99
2016-mid;Cluj-Napoca, Romania;160,5;57,77;76,99;65,92;36,91;12,12;29,84;36,61;62,69
2016-mid;Wroclaw, Poland;136,08;77,41;62,16;55,52;38,39;9,54;42,67;61,24;62,41
2016-mid;Krakow (Cracow), Poland;137,84;75,46;66,16;63,44;38,16;12,03;32,45;69,06;62,25
2016-mid;Warsaw, Poland;150,28;78,81;72,83;60,58;40,39;12,23;38,12;50,45;62,23
2016-mid;Yerevan, Armenia;113,55;31,35;69,42;52,78;34,25;18,86;29,88;67,75;61,99
2016-mid;Bucharest, Romania;120,97;53,37;69,42;52,92;38,66;12,1;39,82;70,53;61,02
2016-mid;Zurich, Switzerland;202,42;158,18;82,24;72,9;133,61;10,45;30,37;13,64;60,63
2016-mid;Hamburg, Germany;178,71;128,62;50,74;81,71;75,42;9,07;34,33;29,1;59,85
2016-mid;Shanghai, China;94,78;78,48;68,18;57,54;54,36;30,91;47,06;86,97;59,15
2016-mid;Ankara, Turkey;129,62;71,14;55,5;67,69;45,28;6,68;38,82;72,04;59,02
2016-mid;Houston, TX, United States;155,25;148,98;37,4;68,78;71,92;2,54;41,55;63,48;58,93
2016-mid;Chicago, IL, United States;154,36;125,71;34,33;65,46;84,72;3,88;40,41;40,76;57,87
2016-mid;Columbus, OH, United States;191,04;129,3;56,08;72,04;70,15;2,47;22,57;27,91;57,71
2016-mid;Orlando, FL, United States;167,86;125,21;47,42;66,01;75,43;2,57;34,7;39,29;57,71
2016-mid;Bursa, Turkey;179,6;69,9;77,32;89,08;43,79;4,58;39,06;27,82;57,52
2016-mid;Las Vegas, NV, United States;147,49;114,17;44,76;64,08;79,4;2,72;47;48,99;57,15
2016-mid;Montreal, Canada;167,22;116,95;63,15;61,5;67,28;6,44;42,53;33,29;55,23
2016-mid;Stockholm, Sweden;170,34;115,03;54;72;85,31;14,71;39,91;11,01;55,18
2016-mid;Hyderabad, India;132,45;84,52;60,03;73,88;23,54;6,83;42,78;82,28;53,7
2016-mid;Denver, CO, United States;183,31;125,13;66,42;84,44;77,77;4,74;31,42;36,16;52,77
2016-mid;Rio de Janeiro, Brazil;62,62;46,09;23,96;40,72;55,63;20,27;58,29;74,64;52,45
2016-mid;Phoenix, AZ, United States;168,73;171,5;39,63;72,62;69,2;2,21;29,4;64,82;50,45
2016-mid;Miami, FL, United States;134,91;102,37;42,59;55,68;81,42;7,07;44,58;41,05;46,8
2016-mid;Kiev, Ukraine;83,15;31,75;55,07;51,6;28,43;25,96;37,47;75,54;46,04
2016-mid;Beijing, China;74,77;66,24;63,27;63,64;51,64;33,32;49,8;94,41;45,36
2016-mid;Munich, Germany;196,31;132,87;84,95;81,33;74,51;11,53;34,84;15,46;44,62
2016-mid;Tallinn, Estonia;165,04;71,78;72,71;68,61;52,36;11,6;24,08;23,46;44,56
2016-mid;Reykjavik, Iceland;175,87;84,56;74,31;68,16;100,19;6,02;19,85;12,83;44,33
2016-mid;Riga, Latvia;138,9;56,78;62,19;59,05;49,21;11,4;26,79;37,66;42,45
2016-mid;Minneapolis, MN, United States;180,17;126,21;53,93;77,36;82,44;3,29;28,55;21,74;40,64
2016-mid;Helsinki, Finland;175,44;118,86;69,47;75,78;78,85;10,5;35;19,62;39,4
2016-mid;Riyadh, Saudi Arabia;177,62;176,21;78,52;70,01;47,78;2,24;40,62;70,57;38,04
2016-mid;Taipei, Taiwan;167,04;128,63;81,66;84,3;60,71;17,37;31,2;47,56;35,71
2016-mid;Edmonton, Canada;164,38;116,51;58,76;75,87;75,05;6,01;36,72;29,03;33,57
2016-mid;Calgary, Canada;176,85;134,29;68,28;70,08;76,92;5,21;34,52;26,5;32,96
2016-mid;Oslo, Norway;155,1;116,1;58,46;69,73;100,29;9,29;36,67;24,98;31,76
2016-mid;Ottawa, Canada;180,94;127,28;78,39;70,62;68,59;5,99;41,6;18,88;31,35
2016-mid;Hong Kong, Hong Kong;104,02;91,79;79,69;75,3;78,2;34,95;43,94;67,53;29,85
2016-mid;Winnipeg, Canada;144,69;103,12;49,7;70,12;70,55;4,7;30,5;43,29;26,94
2016-mid;Moscow, Russia;86,27;60,9;53,06;57,35;40,62;21,35;54,92;64,89;25,27
2016-mid;Delhi, India;81,54;81,55;40,09;64,68;27,63;16,27;50,59;92,8;23,93
2016-mid;Karachi, Pakistan;71,71;46,8;32,63;55,5;28,44;9;41,33;92,97;23,61
2016-mid;Saint Petersburg, Russia;91,06;52,75;56,32;58,87;37,61;14,11;52,65;65,84;20,22
2016-mid;Vilnius, Lithuania;139,63;58,96;65,44;69,49;47,84;13,35;29,07;25,7;20,21
2016-mid;Minsk, Belarus;118,2;40,61;73,75;61,14;34,43;19,31;27,72;44,01;20,07
2016-mid;Mumbai, India;50,39;72,51;50,95;59,56;28,14;37,67;65,45;88,96;14,84
2016-mid;Dubai, United Arab Emirates;143,37;124,54;77,53;61,55;69,12;5,57;35,62;56,59;10,2
2016-mid;Jakarta, Indonesia;58,14;42,09;47,01;63,9;45,42;18,43;57,13;84,73;9,62
2016-mid;Doha, Qatar;134,79;132,09;78,89;68,29;67,9;5,81;31,96;81,1;9,26
2016-mid;Colombo, Sri Lanka;72,82;25,57;53,38;80,34;35,99;22,32;54,2;61,22;2,4
2016-mid;Abu Dhabi, United Arab Emirates;157,37;147,29;84,23;54,63;60,75;4,88;24,57;56,06;2,36
2016-mid;Mangalore, India;178,67;107,37;86,33;77,93;21,99;5,31;25,51;11,39;-17,12
2016-mid;Manila, Philippines;42,26;45,64;39,3;68,29;40,82;13,9;56,88;93,7;-19,97
2016-mid;Kolkata, India;54,7;68,65;47,93;52,73;25,22;10,15;71,05;83,64;-22,68
2016-mid;Ho Chi Minh City, Vietnam;27,62;28,48;41,75;48,4;41,74;23,62;31,06;94,19;-27,44
2016-mid;Chennai, India;84,97;82,41;55,75;74,98;25,43;13,36;40,83;77,45;-30,72
2016-mid;Bangkok, Thailand;54,99;50,16;50,94;80,72;49,83;20,64;50,46;73,49;-35,99
2016-mid;Davao, Philippines;66,89;40,86;71,73;71,9;32,5;25,9;27,6;62,27;-52,72
2016-mid;Singapore, Singapore;88,86;97,99;83,51;70,86;87,83;20,94;42,15;37,69;-71,47
2016-mid;Kuala Lumpur, Malaysia;40,41;91,14;29,64;60,7;44,51;9,19;45,9;76,31;-86,45
2016;San Diego, CA, United States;191,94;123,22;62,22;73,26;76,17;6,92;34,82;40,07;97,01
2016;San Francisco, CA, United States;164,41;105,83;52,1;72,6;103,36;13,7;35,12;44,21;96,78
2016;Cape Town, South Africa;187,83;126,85;28;73,61;34,18;4,46;42,65;32,77;96,23
2016;Lisbon, Portugal;175,44;76,2;65,18;68,56;50,87;12,09;35,85;34,41;96,14
2016;Los Angeles, CA, United States;157,81;127,13;45,76;65,37;77,78;9,02;36,73;70,79;96,14
2016;Pretoria, South Africa;168,42;172,73;19,23;62,86;34,89;1,83;48,45;75,27;95,57
2016;Curitiba, Brazil;139,46;48,79;34,84;49,34;38,34;14,15;35,38;37,44;94,51
2016;London, United Kingdom;128,01;94,85;51,63;73,79;94,82;33,51;45,86;54,27;92,63
2016;Johannesburg, South Africa;148,52;130;16,64;60,3;37,58;2,97;44,82;73,68;92,2
2016;Montevideo, Uruguay;124,82;52,04;42,35;65,45;57,04;13,92;52,29;56,71;91,86
2016;Buenos Aires, Argentina;132,74;73,78;37,8;76,38;67,84;12,76;46,5;63,74;91,7
2016;Athens, Greece;138,01;64,66;51,33;52,7;56;9,69;35,46;62,74;91,69
2016;Perth, Australia;190,71;133,23;52,49;69,98;85,08;8,57;33,68;30,17;91,45
2016;Rome, Italy;119,69;89,49;44,13;55,25;70,02;20,21;46,43;72,77;91,35
2016;Vancouver, Canada;193,63;121,65;61,11;70,36;65,01;11,32;40;22,6;91,32
2016;Turin, Italy;140,48;99,57;40,46;68,55;68,12;12,32;27,7;78,78;90,63
2016;Adelaide, Australia;215,52;163,1;59,6;66,6;77,89;5,17;26,69;26,06;90,61
2016;Izmir, Turkey;162,47;66,68;69,25;84,03;43,47;6,52;37,71;65,47;90,56
2016;Auckland, New Zealand;184,06;118,81;56,92;74,81;80,38;9,85;41,47;30,59;90,42
2016;Porto, Portugal;171,18;80,28;52,44;72,89;49,33;7,7;31;42,54;90,24
2016;Sacramento, CA, United States;199,92;136,38;57,09;73,84;78,4;3,83;20;42,34;90,06
2016;Sao Paulo, Brazil;84;45,09;24,1;53,41;42,9;20,67;46,19;90,22;90,06
2016;Thessaloniki, Greece;176,15;82,69;68,85;75,81;52,04;6,15;22,83;57,92;89,81
2016;Barcelona, Spain;158,99;111,05;58,21;70,75;62,86;9,84;35,55;70,97;89,34
2016;Amman, Jordan;119,46;50,3;50,74;68,49;55,13;9,46;51,29;77,89;89,26
2016;Melbourne, Australia;210,71;153,2;64,18;77,58;75,35;8,52;35,7;25,23;89,15
2016;Istanbul, Turkey;130,51;60,18;53,56;71,75;48,68;11,7;59,27;63,81;89,13
2016;Santiago, Chile;135,25;68,85;53,14;62,31;46,09;9,47;35;78,1;88,93
2016;Sydney, Australia;188,3;136,61;56,8;71,74;80,85;11,6;41,42;29,02;88,8
2016;Wellington, New Zealand;209,58;118,04;68,86;66,01;80,16;6,09;26,5;10,69;88,06
2016;Madrid, Spain;167,74;101,77;68,28;76,17;60,79;11,16;34,64;61,39;87,98
2016;Brisbane, Australia;203,68;140,66;63,87;79,53;76,52;7,74;42,56;21,25;84,31
2016;Novi Sad, Serbia;154,46;56,05;50,06;49,54;33,24;13,08;18,67;38,74;84,16
2016;Belgrade, Serbia;129,77;47,59;59,35;57,21;36,55;20,21;31,03;61,29;84,16
2016;Canberra, Australia;241,56;168,69;71,97;83,3;76,2;6,01;18,1;10,47;84,12
2016;Brasilia, Brazil;143,23;68,33;34,74;41,41;40,69;14,75;30,82;32,66;84,08
2016;Tbilisi, Georgia;126,24;30,75;77,8;56,76;29,57;15,74;34,7;74,64;82,21
2016;Tel Aviv-Yafo, Israel;151,55;92,22;68,57;76,41;81,06;18,9;42,33;51,53;80,9
2016;Tokyo, Japan;165,99;113,5;79,7;77,73;85,09;25,97;48,52;34,86;80,29
2016;Atlanta, GA, United States;168,57;139,39;35,99;71,21;75,7;3,4;36,42;55,12;79,66
2016;Skopje, Macedonia;113,6;46,04;57,73;64,19;34,78;16,04;44,08;80,59;78,81
2016;Paris, France;141,15;112,52;45,93;74,8;81,61;17,99;37;64,75;78,46
2016;Mexico City, Mexico;109,42;64,78;33,96;64,58;39,16;10,84;47,09;84,42;78,39
2016;Milan, Italy;138,06;93,29;50,18;74,92;73,85;16,96;39,22;63,08;78,15
2016;Banja Luka, Bosnia And Herzegovina;152,36;60,43;69,38;50,14;34,59;12,14;24,4;51,41;77,96
2016;Brussels, Belgium;152,1;114,79;45,46;76,47;79,07;7,5;31;70,47;77,32
2016;Victoria, Canada;208,65;131,38;63,5;72,9;68,57;5,65;30,2;13,44;77,22
2016;Porto Alegre, Brazil;109,01;59,04;24,01;51,74;41,61;13,94;40,18;65,19;77,02
2016;Amsterdam, Netherlands;181,46;122,04;63,92;67,43;76,29;8,82;29,53;38,91;77
2016;Durban, South Africa;148,94;119,96;20,1;43,22;33,35;3;38,7;53,61;76,76
2016;New York, NY, United States;121,61;100;49,11;57,34;100;21,6;43,43;61,38;76,72
2016;Lima, Peru;99,6;53,69;29,92;65,37;41,7;14,2;39,5;88,59;76,72
2016;Philadelphia, PA, United States;155,8;108,23;35,67;66,82;83,57;4,89;28,29;51,6;76,18
2016;Cairo, Egypt;82,36;39,61;41,73;46,44;37,73;10,38;53,45;99,1;75,59
2016;Vienna, Austria;195,97;119,81;71,96;78,8;65,87;16,72;26,28;21,17;75,37
2016;Bangalore, India;138,04;113,87;50;58,41;25,9;8,19;48,92;83,51;75,24
2016;Timisoara, Romania;166,14;67,5;76,8;58,79;33,16;10,68;16,88;51,93;75,2
2016;Manchester, United Kingdom;157,22;99,03;47,59;73,23;84,8;7,64;38,82;43,56;75,16
2016;Tehran, Iran;87,24;47,08;42,87;48,25;44,27;15,57;53,78;87,48;74,61
2016;Geneva, Switzerland;203,58;181,03;64,49;68,92;129,07;9,96;22;27,92;73,48
2016;Beirut, Lebanon;105,98;65,42;48,85;71,94;66,37;15,05;39,57;92,99;73,42
2016;Sarajevo, Bosnia And Herzegovina;131,8;58,85;49,05;63,1;35,97;12,65;23,27;69,53;72,67
2016;Boston, MA, United States;189,02;124,49;60,13;79,02;84,7;7,56;34,71;24,94;72,07
2016;Seattle, WA, United States;196,09;147,45;59,54;73;83,22;5,89;35,4;26,39;71,92
2016;Toronto, Canada;177,69;138,99;66,39;68,98;65,86;9,78;43,73;44,56;71,65
2016;Zagreb, Croatia;159,94;70,89;68,53;63,75;48,97;12,26;33,7;37,61;71,58
2016;Dublin, Ireland;160,23;120,17;45,59;48,18;80,34;9,86;35,73;32,7;71,38
2016;Bogota, Colombia;100,82;41,38;40,66;70,92;32,43;19,98;47,37;74,81;71,21
2016;Edinburgh, United Kingdom;211,25;131,35;71,39;77,73;74,92;6,81;22,78;15,59;70,99
2016;Sofia, Bulgaria;137,56;65,96;50,85;53,14;37,6;8,87;31,44;58,33;70,99
2016;Bratislava, Slovakia;156,11;72,02;65,97;62,04;49,76;12,5;28,1;44,17;70,89
2016;Gdansk, Poland;176,11;81,93;72,46;64,41;39,32;10,86;26,1;32,68;69,82
2016;Portland, OR, United States;181,45;121,98;52,5;55,94;80,04;4,65;30,53;21,56;68,67
2016;Austin, TX, United States;181,67;139,16;58,78;75,59;70,23;5,43;34,75;46,41;68,33
2016;Chisinau, Moldova;110,77;32,11;53,39;52,58;25,93;18,68;35,3;63,22;67,71
2016;Copenhagen, Denmark;194,15;126,12;73,22;77,34;89,28;7,68;28;27,21;67,66
2016;Budapest, Hungary;136,9;60,56;58,88;51,85;42,55;10,1;34,44;52,69;66,89
2016;Monterrey, Mexico;185,71;167,35;48,61;56,62;39,08;2,82;27,46;55,12;65,86
2016;Prague, Czech Republic;163,95;90,61;68,95;71,67;43,1;12,78;37,53;42,09;65,56
2016;Pune, India;135,89;109,11;53,36;68,89;26,55;10,18;49,45;81,5;65,11
2016;Wroclaw, Poland;141,97;80,07;65,89;56,67;38,76;10,16;44,71;56,57;64,61
2016;Hamilton, Canada;189,47;161,52;55,28;78,23;56,01;5,18;40,89;43,73;63,81
2016;Shanghai, China;97,6;83,07;68,18;58;60,49;30,23;49,5;86,51;63,66
2016;Warsaw, Poland;153,06;85,41;73,67;61,57;40,75;12,37;36,6;53,16;63,39
2016;Houston, TX, United States;149,92;138,45;40,66;66,76;75,19;3,28;38;69,72;62,62
2016;Zurich, Switzerland;213,07;184,86;80,25;70,78;130,99;10,56;31,12;12,42;62,58
2016;Berlin, Germany;177,4;122,7;61,46;76,03;66,34;8,59;33,5;38,05;62,3
2016;Krakow (Cracow), Poland;139,68;81;64,34;65,72;38,51;12,28;31,7;69,72;62,25
2016;Brno, Czech Republic;172,38;93,74;70,14;71,99;41,65;9,67;26,31;43,27;62,06
2016;Hyderabad, India;138,1;94,58;57,31;73,45;24,06;6,73;42,45;83,71;61,61
2016;Cluj-Napoca, Romania;166,61;70,28;78,63;62,27;34,68;11,05;32,75;33,23;61,57
2016;Chicago, IL, United States;155,91;127,65;32,75;63,79;85,14;4,27;40,17;39,28;61,04
2016;Bucharest, Romania;123,66;59,96;69,74;52,49;37,42;11,51;38,9;72,39;61,02
2016;Stockholm, Sweden;180,51;130,34;57,02;71,11;83,5;14,63;39,91;11,35;60,55
2016;Hamburg, Germany;186,29;151,98;51,37;75,45;72,18;8,69;32,91;31,07;59,85
2016;Ankara, Turkey;137,17;81,87;53,82;66,91;44,02;6,22;38,2;66,51;58,41
2016;Denver, CO, United States;182,53;127,51;65,67;83,48;78,17;4,81;41,67;33,32;57,58
2016;Bursa, Turkey;179,35;80,74;73,22;78,78;43,58;3,94;40;25,71;57,45
2016;Ljubljana, Slovenia;169,87;91,62;71,89;58,38;53;10,61;21,88;33;56,15
2016;Kiev, Ukraine;90,57;33,79;58,56;55,25;29,77;26,48;35,7;77,7;55,51
2016;Trondheim, Norway;199,33;113,74;79,81;81,36;108,05;7,92;18,89;11,01;55,41
2016;Seoul, South Korea;177,47;116,87;85,72;81,54;78,33;16,64;31,44;35,35;53,67
2016;Montreal, Canada;169,64;130,67;61,95;60,58;61,69;6,52;43,82;35,84;53,65
2016;Rio de Janeiro, Brazil;55,88;44,57;22,81;39,01;45;24,77;57,35;79,1;52,45
2016;Phoenix, AZ, United States;176,28;199,38;40,95;66,55;70,84;2,11;30;67,83;51,85
2016;Reykjavik, Iceland;186,59;97,14;74,6;76,26;96,99;5,69;19;15,48;49,69
2016;Miami, FL, United States;149,87;132,1;39,3;60,19;79,98;5,95;45,5;39,13;48,19
2016;Munich, Germany;210,86;153,48;84,26;83,58;71,16;10,83;25,67;17,84;47,38
2016;Almaty, Kazakhstan;119,87;61,77;50,31;66,36;31,31;13,05;24,33;72,08;46
2016;Minneapolis, MN, United States;190,5;142,26;57,28;75,66;81,06;3,11;23,75;25,22;45,41
2016;Beijing, China;84,38;85,73;63,42;55,56;51,39;33,45;46,8;89,09;45,36
2016;Tallinn, Estonia;174,62;78,76;73,79;67,43;50,52;11,38;20,27;17;44,42
2016;Hong Kong, Hong Kong;108,33;102,32;79,15;74,3;81,48;37,57;46,4;67,17;39,9
2016;Helsinki, Finland;180,24;129,76;68,67;75,43;79,61;10,17;31;21,42;39,4
2016;Oslo, Norway;162,79;126,32;61,97;70,02;95,98;9,43;38,83;25,11;36,09
2016;Minsk, Belarus;123,28;40,11;75,25;60,04;40,51;22,13;31,08;39,67;35,63
2016;Edmonton, Canada;170,54;128,64;59,81;74,83;70,76;5,39;38;28,49;33,57
2016;Ottawa, Canada;189,96;147,3;77,31;72,25;63,75;5,85;42,19;20,13;33,2
2016;Taipei, Taiwan;162,06;126,06;80,25;86,29;56,67;26,02;26,42;43,37;32,93
2016;Calgary, Canada;183,33;162,46;67,61;66,72;70,57;5,1;37,08;30,98;32,52
2016;Riyadh, Saudi Arabia;181,36;184,09;80,33;76,1;50,05;2,28;41,75;68,37;31,75
2016;Karachi, Pakistan;75,1;50,76;30,3;55,2;28,59;11,1;40,6;88,58;27,47
2016;Winnipeg, Canada;163,15;133,14;48,52;71,01;63,64;4,38;29,38;36,66;26,94
